track,country,city,institution,institution_type,programme_name_exact,degree_awarded,faculty_or_school,language,duration_months,ects,intake_months,tuition_non_eu_per_year,tuition_source_url,living_cost_estimate_year,app_deadline_non_eu,app_deadline_source_url,min_prior_ects,accepts_3yr_bachelor,english_req,other_tests,portfolio_required,work_experience_required,quantitative_prereqs,programme_url,post_study_work_visa,fit_notes,verified_date,confidence,entry_requirement_note,entry_requirement_source_url,entry_requirement_note,entry_requirement_source_url
A,Switzerland,Lucerne,Lucerne University of Applied Sciences and Arts (HSLU),applied-sciences,Master of Science in Applied Data Science and AI,Master of Science Hochschule Luzern/FHZ in Applied Data Science and AI,Lucerne School of Business,EN,24,120,September; February,"2782 (CHF 1,300 per semester for international students, CHF 2,600 per year; domestic rate CHF 800 per semester)",https://www.hslu.ch/en/lucerne-school-of-information-technology/studium/master/applied-data-science-and-ai/,NOT_FOUND,"2027-04-01 (1 April for applicants requiring a visa, autumn start; 1 September for the spring start)",https://www.hslu.ch/en/lucerne-school-of-information-technology/studium/master/applied-data-science-and-ai/admission/,180,yes,C1 CEFR; B2 accepted for conditional admission,NOT_FOUND,n/a,no,No prior computer science or statistics specialisation required - preparatory modules cover the basics in the first semester; up to 12 ECTS creditable for relevant professional experience,https://www.hslu.ch/en/lucerne-school-of-information-technology/studium/master/applied-data-science-and-ai/,6-month permit to seek employment after graduation (Switzerland),"States a 180-ECTS bachelor requirement explicitly and admits non-specialists, so the Business Intelligence licence is directly sufficient. Formerly named Applied Information and Data Science.",2026-08-16,high,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
A,Liechtenstein,Vaduz,University of Liechtenstein,public,MSc Information Systems,Master of Science (MSc),University of Liechtenstein,EN,24,120,September; February,"2675 (CHF 1,250 per semester for non-EU/EEA and non-Swiss nationals, CHF 2,500 per year; EU/EEA rate CHF 950 per semester)",https://www.uni.li/en/studies/application-and-admission,NOT_FOUND,2027-03-31 (31 March for the winter semester for applicants requiring a visa; 30 September for the summer semester),https://www.uni.li/en/studies/application-and-admission,NOT_FOUND,NOT_FOUND,B2 CEFR,NOT_FOUND,n/a,no,"Relevant completed bachelor's degree; majors available in Artificial Intelligence, Business Process Management, Data and Application Security and Digital Innovation",https://www.uni.li/en/studies/study-programmes/msc-information-systems,NOT_FOUND,The Artificial Intelligence and Business Process Management majors are the analytics-facing route; Information Systems is one of only two programmes with a summer intake. Non-EU applicants are admitted but pay the higher fee band.,2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Bremen,University of Bremen (joint with Hochschule fuer Kuenste Bremen),public,Digital Media (Media Informatics),Master of Science (M.Sc.),Faculty of Mathematics and Computer Science / joint Digital Media programme,EN,24,120,October,0 (no tuition fee stated; semester contribution approx. EUR 425 including the semester ticket),https://www.uni-bremen.de/en/studies/orientation-application/offered-study-program/dbs/study/digital-media-media-informatics-media-design-master,NOT_FOUND,"2027-05-31 (application portals open 1 April, deadline 31 May, same date for all applicants)",https://digitalmedia-bremen.de/profile/master/application-and-requirements/,150,yes,"C1 CEFR, TOEFL at least 95 or IELTS 7.0 - waived if the prior degree or secondary education was taught in English",NOT_FOUND,yes,no,Bachelor in a field relevant to digital media with a minimum of 150 ECTS; M.Sc. applicants submit a video of no more than 5 minutes documenting their digital media work,https://digitalmedia-bremen.de/profile/master/,18-month residence permit to seek employment after graduation (Germany),Lowest prior-ECTS bar found in the territory at 150 ECTS. The M.Sc. strand combines media informatics with media design and takes a video work sample rather than an art portfolio.,2026-08-16,high,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Bremen,Hochschule fuer Kuenste Bremen (joint with University of Bremen),public,Digital Media (Media Design),Master of Arts (M.A.),University of the Arts Bremen - joint Digital Media programme,EN,24,120,October,0 (no tuition fee stated for the joint programme; semester contribution approx. EUR 425),https://www.uni-bremen.de/en/studies/orientation-application/offered-study-program/dbs/study/digital-media-media-informatics-media-design-master,NOT_FOUND,"2027-05-31 (application portals open 1 April, deadline 31 May)",https://digitalmedia-bremen.de/profile/master/application-and-requirements/,150,yes,"C1 CEFR, TOEFL at least 95 or IELTS 7.0",NOT_FOUND,yes,no,Bachelor in a field relevant to digital media with a minimum of 150 ECTS; M.A. applicants submit a portfolio of 10 to 20 works,https://digitalmedia-bremen.de/profile/master/,18-month residence permit to seek employment after graduation (Germany),"Art-school strand of the same joint degree; requires a 10-20 piece creative portfolio, which the applicant's videography and visual content practice could supply.",2026-08-16,high,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Potsdam,Filmuniversitaet Babelsberg KONRAD WOLF,public,Creative Technologies,Master of Arts (M.A.),Filmuniversitaet Babelsberg KONRAD WOLF,EN,24,120,October,NOT_FOUND,NOT_FOUND,NOT_FOUND,"2027-05-18 (application period 12 April to 18 May 2027, winter semester)",https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/creative-technologies/application/,NOT_FOUND,NOT_FOUND,"TOEFL iBT 83, IELTS 6.0 or Cambridge CAE - waived for applicants from English-speaking countries",NOT_FOUND,yes,no,"Completed B.Sc. or B.A. in media informatics, computer science, media technologies, digital media, interaction/experience design, media design or another relevant degree; work samples with project documentation of max. 10 pages and video of max. 15 minutes",https://www.filmuniversitaet.de/en/studies/study-programs/master-programs/creative-technologies/,18-month residence permit to seek employment after graduation (Germany),"Only master's programme at Germany's film university whose courses are mainly held in English; combines VFX, sound, XR and software development with production practice. Application window is already published for 2027.",2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Cologne,TH Koeln (Cologne Game Lab),applied-sciences,Digital Games,Master of Arts (M.A.),"Cologne Game Lab, TH Koeln",EN,18,90,October,0 (consecutive programme - not on TH Koeln's list of continuing-education master's programmes that charge non-EU tuition; semester contribution EUR 352.70 in winter semester 2026/27),https://www.th-koeln.de/en/academics/fees_5908.php,NOT_FOUND,NOT_FOUND,https://www.th-koeln.de/en/academics/digital-games-masters-program_51470.php,NOT_FOUND,NOT_FOUND,NOT_FOUND,Programme-related aptitude test,NOT_FOUND,no,"Specialisation chosen from Game Design, Game Arts or Game Informatics, with coursework in media and game studies and economics",https://www.th-koeln.de/en/academics/digital-games-masters-program_51470.php,18-month residence permit to seek employment after graduation (Germany),Interactive-media production route at a public applied-sciences institution with no non-EU tuition. Being a 90-ECTS three-semester degree it still clears the 60-ECTS master's floor.,2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Cologne,ifs internationale filmschule koeln,private,Serial Storytelling (International Track),Master of Arts (M.A.),"ifs internationale filmschule koeln, degree programme run with TH Koeln",EN,24,120,October (entry every second year),"7500 (EUR 3,750 per semester for non-EU citizens including EUR 250 study-fund contribution; EU rate EUR 2,750 per semester; plus one-off EUR 400 registration fee and approx. EUR 335 TH Koeln semester fee)",https://www.filmschule.de/en/studies/ma-serial-storytelling/application,NOT_FOUND,2027-01-31 (applications for the autumn 2026 to January 2027 window),https://www.filmschule.de/en/studies/ma-serial-storytelling/application,180,yes,B2 CEFR,NOT_FOUND,no,yes,"Bachelor with at least 180 ECTS, at least one year of work experience in media production or writing, and a solid grounding in screenwriting and dramaturgy",https://www.filmschule.de/en/studies/ma-serial-storytelling,18-month residence permit to seek employment after graduation (Germany),"TH Koeln confirms this as a consecutive (not continuing-education) master's programme, so it clears the level filter. The one-year media-production experience requirement is the binding gate.",2026-08-16,high,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Kamp-Lintfort,Hochschule Rhein-Waal,applied-sciences,Design and Interaction,Master of Arts (M.A.),Faculty of Communication and Environment,EN,18,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://www.hochschule-rhein-waal.de/en/faculties/communication-and-environment/degree-programmes/master-degree-programmes/design-and,210,conditional,IELTS or TOEFL at level B2 CEFR,NOT_FOUND,yes,no,At least 210 ECTS or seven semesters of full-time study required; applicants with 180 to 210 ECTS over six semesters may apply subject to additional training or make-up examinations; aptitude test on artistic/creative capability,https://www.hochschule-rhein-waal.de/en/faculties/communication-and-environment/degree-programmes/master-degree-programmes/design-and,18-month residence permit to seek employment after graduation (Germany),A clear instance of the German 210-ECTS barrier: a 180-ECTS licence is admissible only with make-up examinations. Programme is fully English-taught at a public applied-sciences university.,2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Weimar,Bauhaus-Universitaet Weimar,public,Computer Science for Digital Media,Master of Science (M.Sc.),Faculty of Media,EN,24,120,October; April,NOT_FOUND,NOT_FOUND,NOT_FOUND,"2027-07-15 (15 July for the winter semester and 15 January for the summer semester, via uni-assist for non-EU degrees)",https://www.uni-weimar.de/de/medien/studium/computer-science-for-digital-media-msc/application,NOT_FOUND,NOT_FOUND,"B2 CEFR; TOEFL iBT at least 85 or IELTS 6.5 with no component below 6.0, certificate not older than two years",NOT_FOUND,no,no,"Relevant Bachelor of Science in computer science, engineering, media informatics, IT, software engineering or mathematics with a computer science focus; bachelor thesis must be uploaded",https://www.uni-weimar.de/en/media/studies/computer-science-for-digital-media-msc,18-month residence permit to seek employment after graduation (Germany),"Media-technology rather than studio production: data mining, machine learning, visual analytics, human-computer interfaces and mobile media. Two intakes per year and a July deadline that is still open in the current cycle.",2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Germany,Berlin; Munich; Cologne; Hamburg; Leipzig; Stuttgart; Freiburg,Macromedia University of Applied Sciences,private-accredited-by-state,Digital Media Business,Master of Arts (M.A.),Macromedia University of Applied Sciences,EN,24,NOT_FOUND,October; March,"12000 (stated as from EUR 6,000 per semester; registration fee EUR 750 for non-EU applicants)",https://www.macromedia-fachhochschule.de/en/master/digital-media-business/admission-fees/,NOT_FOUND,NOT_FOUND,https://www.macromedia-fachhochschule.de/en/master/digital-media-business/admission-fees/,NOT_FOUND,NOT_FOUND,Proof of language proficiency required,NOT_FOUND,no,no,"Bachelor's degree, CV, letter of motivation and passport copy; programme taught 100 percent in English",https://www.macromedia-fachhochschule.de/en/master/digital-media-business/,18-month residence permit to seek employment after graduation (Germany),"Private state-recognised applied-sciences university; the degree sits between media production and digital business, so it serves both tracks. Fee is quoted only as a floor, not an exact figure.",2026-08-16,low,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Austria,Hagenberg,University of Applied Sciences Upper Austria (FH Oberoesterreich),applied-sciences,Interactive Media,Master of Science in Engineering (MSc),"Hagenberg Campus - Digital Media, Communications and Design",EN,24,NOT_FOUND,October,"1453.44 (EUR 726.72 per semester for third-country students, double the EUR 363.36 EU/EEA rate, plus OeH contribution)",https://www.fachhochschulen.ac.at/en/course-of-studies/interactive-media,NOT_FOUND,2026-06-30 PRIOR_CYCLE (extended to 31 August 2026 subject to available places),https://www.fachhochschulen.ac.at/en/course-of-studies/interactive-media,180,yes,NOT_FOUND,Admission interview,NOT_FOUND,no,Completion of at least a six-semester relevant bachelor's degree or comparable higher education at university level; 24 places available,https://fh-ooe.at/en/degree-programs/master-degree-programs,12-month residence permit to seek employment after graduation (Austria),"The only English-taught interactive/digital media master's found at an Austrian Fachhochschule; explicitly accepts a six-semester bachelor. Covers game development, multimedia systems and streaming media.",2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Switzerland,Lausanne,ECAL - Ecole cantonale d'art de Lausanne,applied-sciences,Master Digital Experience Design,Master of Arts HES-SO in Design with specialization in Digital Experience Design,ECAL / HES-SO,EN,24,120,September,"3312 (CHF 3,095 per year for foreign students not domiciled in Switzerland, comprising CHF 2,100 course fees, CHF 150 enrolment, CHF 820 materials, CHF 25 insurance; Swiss rate CHF 2,395)",https://ecal.ch/en/admissions/master/fees-tuition/,NOT_FOUND,NOT_FOUND,https://ecal.ch/en/admissions/master/requirements-portfolio/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,yes,no,"Bachelor in digital design, computer science or communication systems; basic to intermediate programming skills (HTML, CSS, JavaScript or web frameworks) expected; portfolio of creative and technical projects required",https://ecal.ch/en/courses-and-research/master/digital-experience-design/,6-month permit to seek employment after graduation (Switzerland),"English-taught HES-SO master's in interactive/digital media at a state art school, with total fees below CHF 3,100 a year. Programming expectation is met by the applicant's Python background.",2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Switzerland,Lausanne; Geneva,ECAL and HEAD - Geneve (HES-SO),applied-sciences,Master Film Studies ECAL-HEAD,"Master of Arts HES-SO in Film, major in Direction, Scenario, Editing, Sound or Production",ECAL / HEAD - HES-SO,EN/FR,24,120,"September (admission competition every two years, next in 2026)","3590 (CHF 3,355 per year for foreign students not domiciled in Switzerland; Swiss rate CHF 2,655)",https://ecal.ch/en/admissions/master/fees-tuition/,NOT_FOUND,NOT_FOUND,https://ecal.ch/en/admissions/master/requirements-portfolio/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,yes,no,"Bachelor's degree or equivalent professional experience in a film-related field; portfolio required; students specialise in Direction, Scenario, Editing, Sound or Production",https://ecal.ch/en/courses-and-research/master/film-studies/,6-month permit to seek employment after graduation (Switzerland),"Production-track film master taught in French and English, so the applicant's French fluency is usable. Intake runs only every second year, which constrains timing.",2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Switzerland,Geneva,"HEAD - Geneve, Haute ecole d'art et de design (HES-SO)",applied-sciences,Master en Media Design,Master of Arts HES-SO en Design avec orientation en Media Design,HEAD - Geneve / HES-SO,FR,24,120,September,"2408 (CHF 1,125 per semester for international students, CHF 2,250 per year; Swiss rate CHF 775 per semester; plus CHF 150 admission fee per programme)",https://www.admissions-head.ch/faq,NOT_FOUND,2026-03-23 PRIOR_CYCLE (registrations opened 17 November 2025 and closed 23 March 2026 at 17:00),https://www.admissions-head.ch/faq,NOT_FOUND,NOT_FOUND,NOT_FOUND,"Admission interview, which may be held by videoconference for candidates outside Switzerland",NOT_FOUND,no,"Bachelor-level university or HES diploma or a foreign qualification deemed equivalent; no technical prerequisite, but experience in digital design, creative coding, 3D modelling or game design is an advantage",https://www.hesge.ch/head/formations-recherche/master-en-media-design,6-month permit to seek employment after graduation (Switzerland),"French-language media design master covering interaction design, games and digital cultures; the applicant's French fluency makes this accessible. Deadline sits roughly six months before the intake.",2026-08-16,medium,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
B,Switzerland,Lugano,Universita della Svizzera italiana (USI),public,Master in Media Management,Master of Science,"Faculty of Communication, Culture and Society",EN,24,120,September; February,"8560 (CHF 4,000 per semester, CHF 8,000 per year, for students without Swiss or Liechtenstein residence at the time of their secondary diploma; reduced rate CHF 2,000 per semester)",https://www.usi.ch/en/education/master/media-management/fees-and-grants,NOT_FOUND,"2026-04-30 PRIOR_CYCLE (30 April for non-EU/EFTA candidates, autumn 2026 intake; 31 October 2026 for the spring 2027 intake)",https://www.usi.ch/en/education/master/media-management/application,180,yes,"B2+ CEFR; IELTS 6.5, TOEFL iBT 85, Cambridge First grade B or TOEIC 860/170/170",NOT_FOUND,no,no,"Bachelor of at least three years and 180 ECTS in communication, human or social sciences; university-of-applied-sciences bachelors are admitted with 30 to 60 ECTS of additional coursework",https://www.usi.ch/en/education/master/media-management,6-month permit to seek employment after graduation (Switzerland),"Explicit 180-ECTS rule and a separate, earlier non-EU deadline. Media-industry management rather than hands-on production, so it is a partial fit for the videography practice.",2026-08-16,high,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND
